topic_id,word,prob
0,디자인,1.0
0,어워드,0.4881740287707108
0,디자인 어워드,0.4717941304599122
0,프로,0.35049260226808465
0,idea 디자인,0.34549867986886035
0,idea,0.331056633358432
0,제품,0.2855179668447614
0,lcd,0.2555699609460789
0,본상을,0.19870428991492092
0,디자인을,0.1882567352146086
1,oled,1.0
1,지난,0.6636196578277883
1,기술,0.4474261838084388
1,브랜드,0.41686130612717553
1,대비,0.3917392345620818
1,중국,0.37594507211580575
1,삼성전자,0.3137125372958959
1,미국,0.308328856610536
1,각각,0.30698550708897737
1,고객,0.29305830967749796
2,삼성,1.0
2,성능,0.5805895606142639
2,최신,0.5772138475337497
2,갤럭시,0.4852835861228868
2,배터리,0.4668441793394161
2,디스플레이,0.4420138836923698
2,하지만,0.4333019320521682
2,화면을,0.34431856586127213
2,자주,0.31132939758095807
2,된다,0.28869907301717834
3,tv,1.0
3,새로운,0.41956635395090053
3,에서,0.3400396955784909
3,2025년,0.3393469091566067
3,공식,0.32861368268751356
3,채널,0.3231074959832912
3,게임,0.2695758440297253
3,실시간,0.23559447729759875
3,등이,0.18456314915876246
3,한다,0.1761547243076062
4,전기,1.0
4,한국,0.5696691530594288
4,대비,0.5051589836887106
4,혁신,0.39032977088731396
4,절감,0.3864597817442244
4,새로운,0.31054804235891786
4,특히,0.3087603215817367
4,결과,0.2932721498021871
4,대형,0.29096623552558687
4,으로,0.27802027642825017
5,이런,1.0
5,하고,0.5481727274540981
5,같은,0.48589002629515665
5,내가,0.47261880989680755
5,된다,0.43627709999026154
5,하는,0.41015970596695617
5,다른,0.3950007027954259
5,많이,0.36563862008951786
5,그리고,0.36563850082909943
5,때문에,0.34291504252268296
6,반도체,1.0
6,소재,0.372657553697048
6,공정,0.3423153344950561
6,기술,0.25132136784243647
6,생산,0.2196503057995905
6,시장에서,0.17813283490904466
6,분야에서,0.17039031370461274
6,라는,0.169881875889009
6,특히,0.16964597047281071
6,사업,0.16365275676553181
7,화면,1.0
7,스마트폰,0.9033392980877213
7,있었다,0.8323553931339792
7,라고,0.769326301283452
7,가장,0.7202988154313348
7,예정이다,0.6013471336094743
7,사진,0.5764855516914023
7,실제,0.5267517394480296
7,같은,0.48461082691295015
7,유튜브,0.47220218822773097
8,oled,1.0
8,tv,0.887926809109371
8,lcd,0.8477759108542045
8,디스플레이,0.48891958107821953
8,패널,0.47317449481370283
8,ai,0.46759272201817376
8,중국,0.41869752554571077
8,지난,0.35014192035602687
8,가격,0.3034517103757741
8,생산,0.2776766475388462
9,디자인,1.0
9,ai,0.6572762425485863
9,제품,0.2714820947574116
9,갤럭시,0.26928884460149194
9,idea,0.2585781186421808
9,모바일,0.2395182327616188
9,삼성,0.19692206817591634
9,design,0.19069584027198785
9,에서,0.18145321441688278
9,에너지,0.1799768122969645
10,영상,1.0
10,ai,0.8506447830940584
10,제공한다,0.6787616180038788
10,기능을,0.5781671100083043
10,새로운,0.49515814810122694
10,가능하다,0.486512339729524
10,있도록,0.476155739325315
10,시리즈,0.4630337216054422
10,직접,0.4381907046347949
10,전체,0.4065355433603133
