term,cur,prev,diff,ma7,z_like,total
16년,15,0,15,2.143,5.218,15
20일,15,0,15,2.143,5.218,15
무쌍,14,0,14,2.0,4.971,14
수리온,14,0,14,2.0,4.971,14
헬기,14,0,14,2.0,4.971,14
오후,13,0,13,1.857,4.716,13
감성,12,0,12,1.714,4.454,12
메타,12,0,12,1.857,4.293,13
vs,12,3,9,2.143,4.001,15
김병만,10,0,10,1.429,3.905,10
남편,10,0,10,1.429,3.905,10
않는,10,0,10,1.429,3.905,10
에이팩트,10,0,10,1.429,3.905,10
재평가,10,0,10,1.429,3.905,10
에서,11,0,11,1.857,3.87,13
가을,10,1,9,1.571,3.74,11
초점,10,0,10,1.571,3.74,11
햇살,10,1,9,1.571,3.74,11
55,9,0,9,1.286,3.615,9
6세대,9,0,9,1.286,3.615,9
eterna,9,0,9,1.286,3.615,9
gf,9,0,9,1.286,3.615,9
gfx,9,0,9,1.286,3.615,9
hpsp,9,0,9,1.286,3.615,9
kizunaai,9,0,9,1.286,3.615,9
sfa반도체,9,0,9,1.286,3.615,9
가전산업의,9,0,9,1.286,3.615,9
굳건,9,0,9,1.286,3.615,9
김우진,9,0,9,1.286,3.615,9
눈물이,9,0,9,1.286,3.615,9
라지,9,0,9,1.286,3.615,9
렌즈,9,0,9,1.286,3.615,9
맹추격,9,0,9,1.286,3.615,9
몰락,9,0,9,1.286,3.615,9
부고,9,0,9,1.286,3.615,9
샤프,9,0,9,1.286,3.615,9
시네마,9,0,9,1.286,3.615,9
신동빈,9,0,9,1.286,3.615,9
액정,9,0,9,1.286,3.615,9
왕국,9,0,9,1.286,3.615,9
인텍플러스,9,0,9,1.286,3.615,9
일본,9,0,9,1.286,3.615,9
장모상,9,0,9,1.286,3.615,9
재계,9,0,9,1.286,3.615,9
제품,9,0,9,1.286,3.615,9
주룩,9,0,9,1.286,3.615,9
청신호,9,0,9,1.286,3.615,9
총수들의,9,0,9,1.286,3.615,9
타임빌라스,9,0,9,1.286,3.615,9
포맷,9,0,9,1.286,3.615,9
피에스,9,0,9,1.286,3.615,9
홍보부장,9,0,9,1.286,3.615,9
효과에,9,0,9,1.286,3.615,9
후지필름,9,0,9,1.286,3.615,9
휩쓸었다,9,0,9,1.286,3.615,9
포럼,11,0,11,2.143,3.595,15
2차전지,9,0,9,1.429,3.449,10
kt,9,0,9,1.429,3.449,10
덩실덩실,9,0,9,1.429,3.449,10
봄날의,9,1,8,1.429,3.449,10
신형,9,0,9,1.429,3.449,10
체질,9,0,9,1.429,3.449,10
추락,9,1,8,1.429,3.449,10
해킹,9,0,9,1.429,3.449,10
4개,8,0,8,1.143,3.314,8
boe를,8,0,8,1.143,3.314,8
pc마켓,8,0,8,1.143,3.314,8
강력,8,0,8,1.143,3.314,8
개통,8,0,8,1.143,3.314,8
기다린,8,0,8,1.143,3.314,8
놓지,8,0,8,1.143,3.314,8
대업,8,0,8,1.143,3.314,8
대중화,8,0,8,1.143,3.314,8
마우스,8,0,8,1.143,3.314,8
베꼈는데,8,0,8,1.143,3.314,8
보안주,8,0,8,1.143,3.314,8
블루,8,0,8,1.143,3.314,8
사고에,8,0,8,1.143,3.314,8
사용자들,8,0,8,1.143,3.314,8
소프트캠프,8,0,8,1.143,3.314,8
쓴다고,8,0,8,1.143,3.314,8
아카이브,8,0,8,1.143,3.314,8
애플이,8,0,8,1.143,3.314,8
얼굴,8,0,8,1.143,3.314,8
옆커폰,8,0,8,1.143,3.314,8
원가,8,0,8,1.143,3.314,8
이혼,8,0,8,1.143,3.314,8
정보유출,8,0,8,1.143,3.314,8
초경량,8,0,8,1.143,3.314,8
키스신,8,0,8,1.143,3.314,8
프로맥스,8,0,8,1.143,3.314,8
경영,9,0,9,1.571,3.296,11
아이비젼웍스,9,0,9,1.571,3.296,11
방문,10,0,10,2.143,3.189,15
상승,10,0,10,2.143,3.189,15
드디어,9,0,9,1.714,3.155,12
기능,8,0,8,1.286,3.146,9
대전,8,1,7,1.286,3.146,9
산업계,8,0,8,1.286,3.146,9
상한가,8,0,8,1.286,3.146,9
서머리,8,0,8,1.286,3.146,9
소니,8,0,8,1.286,3.146,9
안경,8,0,8,1.286,3.146,9
정조준,8,0,8,1.286,3.146,9
커세어,8,1,7,1.286,3.146,9
프로그램,8,0,8,1.286,3.146,9
프리미엄,8,0,8,1.286,3.146,9
갤럭시,9,2,7,1.857,3.023,13
100개,7,0,7,1.0,3.0,7
10시,7,0,7,1.0,3.0,7
21일,7,0,7,1.0,3.0,7
2위,7,0,7,1.0,3.0,7
3가지,7,0,7,1.0,3.0,7
3대,7,0,7,1.0,3.0,7
5년은,7,0,7,1.0,3.0,7
5대,7,0,7,1.0,3.0,7
61,7,0,7,1.0,3.0,7
an16s,7,0,7,1.0,3.0,7
bts,7,0,7,1.0,3.0,7
g마켓,7,0,7,1.0,3.0,7
lcd,7,0,7,1.0,3.0,7
nc다이노스,7,0,7,1.0,3.0,7
oled가,7,0,7,1.0,3.0,7
r96t,7,0,7,1.0,3.0,7
s22,7,0,7,1.0,3.0,7
xx,7,0,7,1.0,3.0,7
가능할까,7,0,7,1.0,3.0,7
각도까지,7,0,7,1.0,3.0,7
감각,7,0,7,1.0,3.0,7
같은,7,0,7,1.0,3.0,7
갤럭시s23,7,0,7,1.0,3.0,7
결혼식,7,0,7,1.0,3.0,7
경쟁률,7,0,7,1.0,3.0,7
관람,7,0,7,1.0,3.0,7
괜찮아,7,0,7,1.0,3.0,7
교수,7,0,7,1.0,3.0,7
교회,7,0,7,1.0,3.0,7
국민조종사,7,0,7,1.0,3.0,7
글에,7,0,7,1.0,3.0,7
기태영,7,0,7,1.0,3.0,7
남자,7,0,7,1.0,3.0,7
남편은,7,0,7,1.0,3.0,7
너머,7,0,7,1.0,3.0,7
넥슨,7,0,7,1.0,3.0,7
느려진,7,0,7,1.0,3.0,7
니트로,7,0,7,1.0,3.0,7
담는다,7,0,7,1.0,3.0,7
대구보건대학교,7,0,7,1.0,3.0,7
디자인상,7,0,7,1.0,3.0,7
라이,7,0,7,1.0,3.0,7
랜선인싸,7,0,7,1.0,3.0,7
레이벤,7,0,7,1.0,3.0,7
리움미술관,7,0,7,1.0,3.0,7
마산회원구,7,0,7,1.0,3.0,7
메이크업은,7,0,7,1.0,3.0,7
메이크업의,7,0,7,1.0,3.0,7
목사의,7,0,7,1.0,3.0,7
뮤즈,7,0,7,1.0,3.0,7
미담,7,0,7,1.0,3.0,7
바꿔야,7,0,7,1.0,3.0,7
밥무새,7,0,7,1.0,3.0,7
배우니까,7,0,7,1.0,3.0,7
보이그룹,7,0,7,1.0,3.0,7
분석결과,7,0,7,1.0,3.0,7
브랜드평판,7,0,7,1.0,3.0,7
비추하는,7,0,7,1.0,3.0,7
빨라지게,7,0,7,1.0,3.0,7
살리기,7,0,7,1.0,3.0,7
서로가,7,0,7,1.0,3.0,7
서로를,7,0,7,1.0,3.0,7
소통창,7,0,7,1.0,3.0,7
속도전,7,0,7,1.0,3.0,7
쇼핑,7,0,7,1.0,3.0,7
숨겨진,7,0,7,1.0,3.0,7
승부수,7,0,7,1.0,3.0,7
시마무라,7,0,7,1.0,3.0,7
시뮬레이터,7,0,7,1.0,3.0,7
신박한,7,0,7,1.0,3.0,7
신발,7,0,7,1.0,3.0,7
실제,7,0,7,1.0,3.0,7
아내가,7,0,7,1.0,3.0,7
아스트로,7,0,7,1.0,3.0,7
아이티블루,7,0,7,1.0,3.0,7
안전건설과,7,0,7,1.0,3.0,7
양날의,7,0,7,1.0,3.0,7
어린이,7,0,7,1.0,3.0,7
어워드서,7,0,7,1.0,3.0,7
업계에,7,0,7,1.0,3.0,7
에게,7,0,7,1.0,3.0,7
에듀테크,7,0,7,1.0,3.0,7
에코백,7,0,7,1.0,3.0,7
엔비디아도,7,0,7,1.0,3.0,7
열쇠,7,0,7,1.0,3.0,7
열쇠고리,7,0,7,1.0,3.0,7
예고,7,0,7,1.0,3.0,7
울트라로,7,0,7,1.0,3.0,7
울트라를,7,0,7,1.0,3.0,7
유진,7,0,7,1.0,3.0,7
육군,7,0,7,1.0,3.0,7
은상,7,0,7,1.0,3.0,7
