org,topic,base_score,topic_share,company_focus,hybrid_score
Tianma,10,0.9651,0.0036,0.0185,0.9651
Tianma,3,0.8329,0.0036,0.0159,0.8329
Toray,0,5.0194,0.0093,0.6786,5.0194
Toray,5,4.1088,0.0095,0.5555,4.1088
Toray,11,2.1512,0.0017,0.2908,2.1512
Toray,8,2.1267,0.0015,0.2875,2.1267
Toray,9,1.4341,0.0021,0.1939,1.4341
Toray,10,0.9651,0.0036,0.1305,0.9651
Toray,4,0.7089,0.0005,0.0958,0.7089
UDC,11,2.8682,0.0023,0.5762,2.8682
UDC,9,2.1512,0.0031,0.4322,2.1512
UDC,4,2.1267,0.0016,0.4272,2.1267
UDC,0,1.4341,0.0027,0.2881,1.4341
UDC,8,1.4178,0.0010,0.2848,1.4178
UDC,6,1.4019,0.0013,0.2816,1.4019
UDC,3,0.8329,0.0036,0.1673,0.8329
UDC,5,0.8218,0.0019,0.1651,0.8218
Visionox,4,28.3558,0.0216,0.6508,28.3558
Visionox,8,24.8113,0.0173,0.5695,24.8113
Visionox,11,12.9069,0.0105,0.2962,12.9069
Visionox,9,10.0387,0.0147,0.2304,10.0387
Visionox,0,9.3217,0.0173,0.2139,9.3217
Visionox,6,9.1121,0.0086,0.2091,9.1121
Visionox,1,5.7364,0.0060,0.1317,5.7364
Visionox,7,2.4012,0.0058,0.0551,2.4012
Visionox,5,1.6435,0.0038,0.0377,1.6435
구글,11,26.5309,0.0215,0.4665,26.5309
구글,6,24.5325,0.0231,0.4313,24.5325
구글,4,22.6847,0.0173,0.3989,22.6847
구글,8,21.9758,0.0154,0.3864,21.9758
구글,1,21.5116,0.0226,0.3782,21.5116
구글,0,12.9069,0.0240,0.2269,12.9069
구글,9,12.9069,0.0189,0.2269,12.9069
구글,3,7.4962,0.0324,0.1318,7.4962
구글,5,5.7524,0.0133,0.1011,5.7524
구글,7,5.6027,0.0135,0.0985,5.6027
구글,10,3.8603,0.0142,0.0679,3.8603
기아,11,16.4922,0.0134,0.6087,16.4922
기아,8,12.0512,0.0084,0.4448,12.0512
기아,6,9.1121,0.0086,0.3363,9.1121
기아,4,8.5067,0.0065,0.3140,8.5067
기아,1,7.8876,0.0083,0.2911,7.8876
기아,0,5.0194,0.0093,0.1852,5.0194
기아,9,5.0194,0.0073,0.1852,5.0194
기아,5,4.1088,0.0095,0.1516,4.1088
기아,7,4.0020,0.0096,0.1477,4.0020
기아,3,3.3316,0.0144,0.1230,3.3316
기아,10,1.9302,0.0071,0.0712,1.9302
기아,2,1.1090,0.0035,0.0409,1.1090
기아자동차,11,10.7558,0.0087,0.6223,10.7558
기아자동차,6,7.7102,0.0073,0.4461,7.7102
기아자동차,4,6.3801,0.0049,0.3691,6.3801
기아자동차,8,4.9623,0.0035,0.2871,4.9623
기아자동차,5,4.1088,0.0095,0.2377,4.1088
기아자동차,3,3.3316,0.0144,0.1928,3.3316
기아자동차,10,2.8952,0.0107,0.1675,2.8952
기아자동차,1,2.8682,0.0030,0.1659,2.8682
기아자동차,7,2.4012,0.0058,0.1389,2.4012
기아자동차,9,2.1512,0.0031,0.1245,2.1512
기아자동차,0,1.4341,0.0027,0.0830,1.4341
기아자동차,2,1.1090,0.0035,0.0642,1.1090
네이버,7,6.4031,0.0154,0.4714,6.4031
네이버,11,5.0194,0.0041,0.3695,5.0194
네이버,3,4.9975,0.0216,0.3679,4.9975
네이버,4,4.2534,0.0032,0.3131,4.2534
네이버,8,4.2534,0.0030,0.3131,4.2534
네이버,6,4.2056,0.0040,0.3096,4.2056
네이버,0,3.5853,0.0067,0.2639,3.5853
네이버,1,3.5853,0.0038,0.2639,3.5853
네이버,5,3.2871,0.0076,0.2420,3.2871
네이버,9,1.4341,0.0021,0.1056,1.4341
네이버,10,0.9651,0.0036,0.0710,0.9651
디지타임스,4,7.7979,0.0059,0.5601,7.7979
디지타임스,9,6.4535,0.0094,0.4635,6.4535
디지타임스,6,5.6074,0.0053,0.4027,5.6074
디지타임스,11,5.0194,0.0041,0.3605,5.0194
디지타임스,8,4.9623,0.0035,0.3564,4.9623
디지타임스,0,2.8682,0.0053,0.2060,2.8682
디지타임스,2,1.1090,0.0035,0.0797,1.1090
디지타임스,5,0.8218,0.0019,0.0590,0.8218
레노버,9,2.1512,0.0031,0.7483,2.1512
레노버,10,0.9651,0.0036,0.3357,0.9651
레노버,3,0.8329,0.0036,0.2898,0.8329
레노버,0,0.7171,0.0013,0.2494,0.7171
레노버,4,0.7089,0.0005,0.2466,0.7089
레노버,8,0.7089,0.0005,0.2466,0.7089
레노버,6,0.7009,0.0007,0.2438,0.7009
마이크로소프트,11,21.5116,0.0175,0.6022,21.5116
마이크로소프트,6,14.7195,0.0139,0.4121,14.7195
마이크로소프트,10,13.5111,0.0498,0.3782,13.5111
마이크로소프트,4,10.6334,0.0081,0.2977,10.6334
마이크로소프트,1,10.0387,0.0106,0.2810,10.0387
마이크로소프트,8,9.2156,0.0064,0.2580,9.2156
마이크로소프트,5,5.7524,0.0133,0.1610,5.7524
마이크로소프트,9,5.7364,0.0084,0.1606,5.7364
마이크로소프트,7,4.8024,0.0115,0.1344,4.8024
마이크로소프트,0,4.3023,0.0080,0.1204,4.3023
마이크로소프트,2,2.2180,0.0069,0.0621,2.2180
마이크로소프트,3,1.6658,0.0072,0.0466,1.6658
메타,6,33.6446,0.0317,0.4978,33.6446
메타,11,32.9844,0.0268,0.4880,32.9844
메타,8,25.5202,0.0178,0.3776,25.5202
메타,4,21.9758,0.0167,0.3252,21.9758
메타,1,21.5116,0.0226,0.3183,21.5116
메타,0,15.7752,0.0293,0.2334,15.7752
메타,9,13.6240,0.0199,0.2016,13.6240
메타,3,12.4936,0.0540,0.1849,12.4936
메타,5,11.5047,0.0265,0.1702,11.5047
메타,7,4.8024,0.0115,0.0711,4.8024
메타,2,2.2180,0.0069,0.0328,2.2180
미디어텍,11,7.1705,0.0058,0.5598,7.1705
미디어텍,6,6.3084,0.0060,0.4925,6.3084
미디어텍,4,5.6712,0.0043,0.4428,5.6712
미디어텍,9,3.5853,0.0052,0.2799,3.5853
미디어텍,7,3.2016,0.0077,0.2499,3.2016
미디어텍,1,2.8682,0.0030,0.2239,2.8682
미디어텍,8,2.1267,0.0015,0.1660,2.1267
미디어텍,5,1.6435,0.0038,0.1283,1.6435
미디어텍,10,0.9651,0.0036,0.0753,0.9651
미디어텍,3,0.8329,0.0036,0.0650,0.8329
미디어텍,0,0.7171,0.0013,0.0560,0.7171
벤츠,11,7.8876,0.0064,0.7102,7.8876
벤츠,4,3.5445,0.0027,0.3191,3.5445
벤츠,8,3.5445,0.0025,0.3191,3.5445
벤츠,6,3.5046,0.0033,0.3156,3.5046
벤츠,0,2.1512,0.0040,0.1937,2.1512
벤츠,1,2.1512,0.0023,0.1937,2.1512
벤츠,9,2.1512,0.0031,0.1937,2.1512
벤츠,10,1.9302,0.0071,0.1738,1.9302
벤츠,3,1.6658,0.0072,0.1500,1.6658
벤츠,5,1.6435,0.0038,0.1480,1.6435
벤츠,7,0.8004,0.0019,0.0721,0.8004
비보,4,26.9380,0.0205,0.7641,26.9380
비보,8,13.4690,0.0094,0.3820,13.4690
비보,6,11.2149,0.0106,0.3181,11.2149
비보,9,8.6046,0.0126,0.2441,8.6046
비보,1,7.1705,0.0075,0.2034,7.1705
비보,11,6.4535,0.0052,0.1830,6.4535
비보,0,5.7364,0.0107,0.1627,5.7364
비보,7,2.4012,0.0058,0.0681,2.4012
비보,3,1.6658,0.0072,0.0472,1.6658
비보,10,0.9651,0.0036,0.0274,0.9651
비보,5,0.8218,0.0019,0.0233,0.8218
삼성디스플레이,8,112.7144,0.0788,0.5225,112.7144
삼성디스플레이,11,90.3486,0.0733,0.4188,90.3486
삼성디스플레이,4,89.3208,0.0681,0.4140,89.3208
삼성디스플레이,1,70.9882,0.0747,0.3291,70.9882
삼성디스플레이,6,70.7939,0.0668,0.3282,70.7939
삼성디스플레이,9,65.2518,0.0954,0.3025,65.2518
삼성디스플레이,0,42.3061,0.0786,0.1961,42.3061
삼성디스플레이,7,27.2134,0.0654,0.1261,27.2134
삼성디스플레이,5,24.6529,0.0568,0.1143,24.6529
삼성디스플레이,10,11.5810,0.0427,0.0537,11.5810
삼성디스플레이,3,9.9949,0.0432,0.0463,9.9949
삼성디스플레이,2,3.3269,0.0104,0.0154,3.3269
삼성전자,1,198.6236,0.2091,0.5101,208.5548
삼성전자,8,172.2616,0.1204,0.4424,180.8747
삼성전자,4,152.4125,0.1162,0.3914,160.0332
삼성전자,11,138.3912,0.1123,0.3554,145.3107
삼성전자,6,117.7561,0.1111,0.3024,123.6439
삼성전자,2,85.3911,0.2674,0.2193,89.6606
삼성전자,9,84.6122,0.1237,0.2173,88.8428
삼성전자,7,70.4346,0.1692,0.1809,73.9563
삼성전자,0,55.2131,0.1025,0.1418,57.9737
삼성전자,5,48.4841,0.1117,0.1245,50.9083
삼성전자,3,31.6505,0.1367,0.0813,33.2331
삼성전자,10,20.2667,0.0747,0.0521,21.2800
샤오미,4,67.3451,0.0513,0.6184,67.3451
샤오미,8,51.0405,0.0357,0.4687,51.0405
샤오미,6,46.2613,0.0437,0.4248,46.2613
샤오미,11,33.7015,0.0274,0.3095,33.7015
샤오미,1,22.9457,0.0242,0.2107,22.9457
샤오미,9,22.2286,0.0325,0.2041,22.2286
샤오미,0,17.2093,0.0320,0.1580,17.2093
샤오미,5,8.2176,0.0189,0.0755,8.2176
샤오미,7,5.6027,0.0135,0.0514,5.6027
샤오미,3,4.9975,0.0216,0.0459,4.9975
샤오미,10,1.9302,0.0071,0.0177,1.9302
샤오펑,8,3.5445,0.0025,0.5475,3.5445
샤오펑,11,2.8682,0.0023,0.4430,2.8682
샤오펑,6,2.8037,0.0026,0.4331,2.8037
샤오펑,1,2.1512,0.0023,0.3323,2.1512
샤오펑,4,2.1267,0.0016,0.3285,2.1267
샤오펑,0,1.4341,0.0027,0.2215,1.4341
샤오펑,9,1.4341,0.0021,0.2215,1.4341
샤프,8,18.4313,0.0129,0.7113,18.4313
샤프,4,11.3423,0.0086,0.4377,11.3423
샤프,6,9.1121,0.0086,0.3517,9.1121
샤프,11,5.7364,0.0047,0.2214,5.7364
샤프,0,5.0194,0.0093,0.1937,5.0194
샤프,9,5.0194,0.0073,0.1937,5.0194
샤프,5,4.1088,0.0095,0.1586,4.1088
샤프,1,3.5853,0.0038,0.1384,3.5853
샤프,7,2.4012,0.0058,0.0927,2.4012
샤프,2,1.1090,0.0035,0.0428,1.1090
선익시스템,11,10.7558,0.0087,0.6735,10.7558
선익시스템,1,6.4535,0.0068,0.4041,6.4535
선익시스템,8,6.3801,0.0045,0.3995,6.3801
선익시스템,0,3.5853,0.0067,0.2245,3.5853
선익시스템,9,3.5853,0.0052,0.2245,3.5853
선익시스템,4,3.5445,0.0027,0.2219,3.5445
선익시스템,6,3.5046,0.0033,0.2194,3.5046
선익시스템,7,2.4012,0.0058,0.1504,2.4012
선익시스템,3,0.8329,0.0036,0.0522,0.8329
소니,11,13.6240,0.0111,0.4855,13.6240
소니,4,13.4690,0.0103,0.4800,13.4690
소니,8,12.7601,0.0089,0.4547,12.7601
소니,6,11.9158,0.0112,0.4246,11.9158
소니,5,6.5741,0.0152,0.2343,6.5741
소니,3,4.9975,0.0216,0.1781,4.9975
소니,1,4.3023,0.0045,0.1533,4.3023
소니,9,3.5853,0.0052,0.1278,3.5853
소니,0,2.8682,0.0053,0.1022,2.8682
소니,7,2.4012,0.0058,0.0856,2.4012
소니,2,1.1090,0.0035,0.0395,1.1090
소니,10,0.9651,0.0036,0.0344,0.9651
아마존,11,11.4728,0.0093,0.5260,13.4737
아마존,1,10.7558,0.0113,0.4931,12.6316
아마존,6,8.4112,0.0079,0.3856,9.8781
아마존,4,7.0890,0.0054,0.3250,8.3253
아마존,7,6.4031,0.0154,0.2935,7.5198
아마존,8,5.6712,0.0040,0.2600,6.6602
아마존,9,3.5853,0.0052,0.1644,4.2105
아마존,3,2.4987,0.0108,0.1146,2.9345
아마존,5,2.4653,0.0057,0.1130,2.8952
아마존,2,2.2180,0.0069,0.1017,2.6048
아마존,10,1.9302,0.0071,0.0885,2.2668
아마존,0,0.7171,0.0013,0.0329,0.8421
아이씨디,11,7.1705,0.0058,0.7778,7.1705
아이씨디,8,3.5445,0.0025,0.3845,3.5445
아이씨디,0,2.1512,0.0040,0.2333,2.1512
아이씨디,1,2.1512,0.0023,0.2333,2.1512
아이씨디,9,2.1512,0.0031,0.2333,2.1512
아이씨디,4,2.1267,0.0016,0.2307,2.1267
아이씨디,6,1.4019,0.0013,0.1521,1.4019
아이씨디,7,0.8004,0.0019,0.0868,0.8004
알파벳,11,12.9069,0.0105,0.6169,12.9069
알파벳,6,9.1121,0.0086,0.4355,9.1121
알파벳,4,8.5067,0.0065,0.4066,8.5067
알파벳,8,7.0890,0.0050,0.3388,7.0890
알파벳,1,5.0194,0.0053,0.2399,5.0194
알파벳,5,3.2871,0.0076,0.1571,3.2871
알파벳,7,3.2016,0.0077,0.1530,3.2016
알파벳,0,2.8682,0.0053,0.1371,2.8682
알파벳,9,2.8682,0.0042,0.1371,2.8682
알파벳,3,1.6658,0.0072,0.0796,1.6658
애플,4,131.8546,0.1005,0.5477,138.4473
애플,8,112.0055,0.0783,0.4652,117.6058
애플,11,86.0463,0.0698,0.3574,90.3486
애플,6,82.0087,0.0774,0.3406,86.1092
애플,1,69.5541,0.0732,0.2889,73.0318
애플,9,69.5541,0.1017,0.2889,73.0318
애플,0,52.3448,0.0972,0.2174,54.9621
애플,7,27.2134,0.0654,0.1130,28.5740
애플,5,19.7223,0.0455,0.0819,20.7085
애플,3,16.6582,0.0719,0.0692,17.4911
애플,2,6.6539,0.0208,0.0276,6.9865
애플,10,5.7905,0.0214,0.0241,6.0800
엔비디아,1,43.0232,0.0453,0.6271,43.0232
엔비디아,11,29.3992,0.0239,0.4285,29.3992
엔비디아,6,25.9344,0.0245,0.3780,25.9344
엔비디아,4,22.6847,0.0173,0.3307,22.6847
엔비디아,7,18.4090,0.0442,0.2683,18.4090
엔비디아,8,15.5957,0.0109,0.2273,15.5957
엔비디아,3,9.1620,0.0396,0.1335,9.1620
엔비디아,9,7.1705,0.0105,0.1045,7.1705
엔비디아,2,6.6539,0.0208,0.0970,6.6539
엔비디아,10,4.8254,0.0178,0.0703,4.8254
엔비디아,5,3.2871,0.0076,0.0479,3.2871
엔비디아,0,2.8682,0.0053,0.0418,2.8682
오포,4,32.6092,0.0249,0.7784,32.6092
오포,8,17.0135,0.0119,0.4061,17.0135
오포,9,10.7558,0.0157,0.2568,10.7558
오포,6,10.5139,0.0099,0.2510,10.5139
오포,0,7.8876,0.0146,0.1883,7.8876
오포,1,7.8876,0.0083,0.1883,7.8876
오포,11,7.1705,0.0058,0.1712,7.1705
원익IPS,11,13.6240,0.0111,0.6177,13.6240
원익IPS,8,11.3423,0.0079,0.5143,11.3423
원익IPS,1,7.8876,0.0083,0.3576,7.8876
원익IPS,6,4.9065,0.0046,0.2225,4.9065
원익IPS,7,4.8024,0.0115,0.2177,4.8024
원익IPS,0,4.3023,0.0080,0.1951,4.3023
