org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
기준,1,3,2,1,2,1,0,2,1,2,0
기준금리,1,2,1,2,3,0,0,3,1,1,0
김동아,0,2,0,0,0,0,0,0,1,0,0
김영순,1,0,0,2,2,1,0,1,0,1,0
나우,1,1,1,3,3,3,1,2,1,3,0
납품대금,1,1,1,0,2,1,3,0,0,1,4
내년,2,2,2,1,4,4,4,2,2,2,2
내러티브,1,0,0,2,2,1,0,1,0,1,0
내셔널,2,2,6,3,6,8,20,4,5,6,8
네이버,2,2,1,1,2,4,1,1,3,2,0
넥슨,2,2,2,2,2,2,2,1,2,2,3
노이즈,1,1,1,3,3,3,1,2,1,3,0
뉴욕,0,1,3,0,2,0,0,0,0,1,1
다양한,1,3,4,6,3,7,7,3,7,8,3
달러,1,3,2,1,2,1,0,2,1,2,0
대비,9,17,9,5,9,9,2,6,11,8,5
대응,3,2,3,2,2,2,1,2,1,5,1
대전,2,2,2,2,2,2,2,1,2,2,3
대출,1,1,1,0,2,1,3,0,0,1,4
대통령,3,1,2,1,3,0,0,1,1,2,1
대표,2,2,1,0,1,1,1,0,2,1,0
대학,5,4,2,2,5,1,1,2,3,3,1
대한,6,2,7,4,4,2,0,2,4,7,2
댓글,0,0,1,0,0,2,5,1,1,1,2
더이앤엠,2,1,1,1,4,0,1,2,0,2,2
데이터,4,3,4,4,6,1,0,5,2,6,1
도구,2,1,1,2,3,1,0,1,3,4,0
도지코인,1,3,2,1,2,1,0,2,1,2,0
동반성장,3,3,2,2,2,1,3,1,3,3,2
동아의대,4,2,0,2,4,1,0,2,1,2,0
동행,0,3,1,0,1,1,1,0,1,1,0
등을,3,2,3,1,5,1,3,2,1,2,5
디스플레,1,0,1,1,1,0,0,1,0,2,0
디자인,0,2,2,2,2,2,0,0,3,4,0
딥테크,3,2,1,2,4,0,0,2,1,2,1
따르면,7,9,9,4,12,5,2,8,3,8,3
따른,2,2,2,1,4,1,0,2,0,2,0
라온저축은행,2,1,1,1,4,0,1,2,0,2,2
러시아,3,1,2,1,3,0,0,1,1,2,1
레노버,2,1,2,2,3,1,0,2,1,3,0
레이싱,0,2,1,3,1,3,1,0,4,4,0
로봇,3,2,1,2,4,3,0,3,2,2,0
로지텍,0,2,1,3,1,3,1,0,4,4,0
로체시스템즈,0,3,1,0,1,1,1,0,1,1,0
리스크,1,2,1,1,0,1,2,0,3,0,1
리플,1,3,2,1,2,1,0,2,1,2,0
마감했다.,1,2,1,2,3,0,0,3,1,1,0
만에,3,3,0,1,2,2,4,1,2,1,1
맞춤형,1,1,1,3,3,3,1,2,1,3,0
매년,3,3,2,2,2,1,3,1,3,3,2
매출액,3,4,0,1,2,0,0,1,1,1,1
맥북,2,2,2,1,4,4,4,2,2,2,2
맺고,0,0,1,0,0,2,5,1,1,1,2
머스크,4,3,2,2,4,3,2,4,2,3,2
멀티윈도우,1,1,1,3,3,3,1,2,1,3,0
메타,3,2,2,2,3,4,1,2,3,4,0
명성욱,0,3,1,0,1,1,1,0,1,1,0
명절,1,1,1,0,2,1,3,0,0,1,4
모델,2,1,1,3,4,4,1,2,1,2,0
모델에,2,1,1,3,4,4,1,2,1,2,0
모드,0,2,2,2,2,2,0,0,3,4,0
모든,2,1,2,2,3,1,0,2,1,3,0
모빌리티,3,3,0,1,2,2,4,1,2,1,1
목표,0,3,1,0,1,1,1,0,1,1,0
목표주가,3,4,2,1,4,2,0,3,2,2,1
무한,2,2,1,1,2,4,1,1,3,2,0
미국,6,8,8,3,10,5,0,6,4,5,2
미래,5,4,3,2,4,3,1,2,1,2,2
미술,2,2,5,3,6,6,15,3,4,5,6
민간,4,3,4,2,7,1,0,4,1,3,1
민간발전사업자,2,2,2,1,4,1,0,2,0,2,0
반도체,8,14,5,4,5,6,2,2,9,5,5
발전,2,2,2,1,4,1,0,2,0,2,0
발전량,2,2,2,1,4,1,0,2,0,2,0
발전사,2,2,2,1,4,1,0,2,0,2,0
발행,0,1,3,0,2,0,0,0,0,1,1
밝혔다.,0,2,1,3,1,3,1,0,4,4,0
밝혔습니다.,5,3,5,3,6,3,2,8,2,7,2
방법론,1,0,0,2,2,1,0,1,0,1,0
배터리,3,7,6,7,5,6,1,3,4,7,5
번째,3,2,1,2,4,0,0,2,1,2,1
범한퓨얼셀,3,5,3,1,2,3,1,0,5,2,2
베셀,2,1,1,1,4,0,1,2,0,2,2
병원,2,2,2,2,3,1,0,3,1,2,1
보다,2,2,1,1,2,4,1,1,3,2,0
보안,5,3,5,4,5,2,1,4,2,9,1
보이스피싱,1,1,1,3,3,3,1,2,1,3,0
볼리,3,2,1,2,4,3,0,3,2,2,0
부문,3,5,3,1,2,3,1,0,5,2,2
부스,1,1,2,3,2,2,1,2,2,3,1
부품,5,7,5,2,6,7,5,2,7,4,4
불도저식,3,4,3,1,1,3,3,0,3,1,1
브라우저,1,0,3,1,2,0,0,4,0,4,0
브리프,1,1,1,3,3,3,1,2,1,3,0
비전,2,2,1,1,2,4,1,1,3,2,0
비트코인,1,3,2,1,2,1,0,2,1,2,0
빠른,2,2,2,2,2,2,2,1,2,2,3
사례,1,0,0,2,2,1,0,1,0,1,0
사설,3,3,0,1,2,2,4,1,2,1,1
사업,8,12,6,5,7,6,2,3,9,6,5
사업자,2,2,2,1,4,1,0,2,0,2,0
사용자,2,1,4,4,5,3,1,6,1,7,0
사이버,2,1,2,2,3,0,0,2,1,4,0
사장,4,6,4,2,1,4,5,0,6,1,2
산업,3,3,0,1,2,2,4,1,2,1,1
삼성,11,7,7,5,10,9,7,6,5,7,3
삼성SDI,4,6,4,2,1,4,5,0,6,1,2
삼성디스플레이,2,2,2,1,4,4,4,2,2,2,2
삼성디스플레이에서,3,4,3,1,1,3,3,0,3,1,1
삼성전자,17,15,10,10,22,20,7,13,11,12,5
상반기,3,4,0,1,2,0,0,1,1,1,1
상생결제,1,1,1,0,2,1,3,0,0,1,4
상태,2,2,2,2,3,1,0,3,1,2,1
상향,3,4,2,1,4,2,0,3,2,2,1
상황,2,1,2,1,3,0,0,2,1,1,1
새로운,4,3,3,3,5,4,1,3,4,6,0
생산,3,3,3,2,4,3,0,3,2,2,0
생산성,5,4,3,4,5,2,3,2,6,7,2
생태계,3,2,1,2,4,0,0,2,1,2,1
서밋,2,1,2,1,3,0,0,2,1,1,1
서비스,11,7,7,6,10,6,10,8,6,9,5
서울대,3,2,1,2,4,0,0,2,1,2,1
석유,3,1,2,1,3,0,0,1,1,2,1
선택,4,6,4,2,1,4,5,0,6,1,2
설립된,2,5,2,2,1,3,1,1,3,2,2
설치법,0,2,0,0,0,0,0,0,1,0,0
성과,4,2,0,2,4,1,0,2,1,2,0
성능,1,2,4,5,4,3,0,2,1,5,3
성장,3,2,1,2,4,0,0,2,1,2,1
세계적인,2,2,4,2,5,4,10,2,3,4,4
센서,3,1,5,3,1,2,0,1,3,5,1
소재,3,5,3,1,2,3,1,0,5,2,2
소통,3,3,0,1,2,2,4,1,2,1,1
손절,0,3,1,0,1,1,1,0,1,1,0
손흥민,2,2,2,2,2,2,2,1,2,2,3
솔루션,5,4,5,4,5,3,1,5,2,7,2
송필호,0,3,1,0,1,1,1,0,1,1,0
수소,3,5,3,1,2,3,1,0,5,2,2
수업,2,1,2,2,3,1,0,2,1,3,0
수요,7,5,5,3,8,4,5,6,3,5,2
수익률,0,1,3,0,2,0,0,0,0,1,1
스냅드래곤,1,2,4,5,4,3,0,2,1,5,3
스마트폰,2,1,1,3,4,4,1,2,1,2,0
스타디움,2,2,2,2,2,2,2,1,2,2,3
스타머,3,1,2,1,3,0,0,1,1,2,1
시간,2,1,1,2,3,1,0,1,3,4,0
시그마인텔,2,2,2,1,4,4,4,2,2,2,2
시대,3,3,0,1,2,2,4,1,2,1,1
시리즈,4,4,6,11,11,10,2,6,3,10,3
시스템,5,4,8,8,5,5,1,3,8,13,1
신규,5,4,3,2,4,3,1,2,1,2,2
신뢰성,3,4,0,1,2,0,0,1,1,1,1
신성이엔지,2,5,2,2,1,3,1,1,3,2,2
신재생,2,2,2,1,4,1,0,2,0,2,0
실시간으로,2,2,2,2,3,1,0,3,1,2,1
실적,3,4,2,1,4,2,0,3,2,2,1
심레이싱,0,2,1,3,1,3,1,0,4,4,0
씨는,4,2,0,2,4,1,0,2,1,2,0
아이폰,1,2,1,1,2,4,3,0,3,1,1
아트,0,0,1,1,1,2,5,1,1,1,2
아틀라시안,2,1,1,2,3,1,0,1,3,4,0
아티스트,2,1,4,2,4,4,10,3,2,4,4
안경,1,0,1,1,1,0,0,1,0,2,0
안전,3,1,5,3,1,2,0,1,3,5,1
애플,7,7,5,6,12,16,9,5,9,7,3
애플워치,1,2,1,1,2,4,3,0,3,1,1
양사,4,1,3,2,4,2,5,3,1,3,1
어도비,4,3,2,2,4,3,2,4,2,3,2
어드바이저,0,3,1,0,1,1,1,0,1,1,0
업계에,4,3,2,2,4,3,2,4,2,3,2
업무,2,2,2,2,3,1,0,3,1,2,1
업체,0,3,1,0,1,1,1,0,1,1,0
에서,1,2,1,2,3,0,0,3,1,1,0
에이서,1,1,2,3,2,2,1,2,2,3,1
에이전트,2,1,2,2,3,0,0,2,1,4,0
엔비디아,3,3,3,2,4,3,0,3,2,2,0
엘티씨,3,5,3,1,2,3,1,0,5,2,2
엠디바이스,0,3,1,0,1,1,1,0,1,1,0
여러,1,0,3,1,2,0,0,4,0,4,0
역동적인,0,2,2,2,2,2,0,0,3,4,0
역시,3,4,0,1,2,0,0,1,1,1,1
연구원,3,4,2,1,4,2,0,3,2,2,1
연구자,1,0,0,2,2,1,0,1,0,1,0
연구자들,1,0,0,2,2,1,0,1,0,1,0
연료전지,3,5,3,1,2,3,1,0,5,2,2
연준,1,2,1,2,3,0,0,3,1,1,0
영국,3,1,3,2,4,2,5,2,2,3,3
영상,1,0,0,1,2,0,0,2,0,1,0
영화,1,0,0,1,2,0,0,2,0,1,0
예정이다.,3,4,0,1,2,0,0,1,1,1,1
오른,3,4,2,1,4,2,0,3,2,2,1
오버워치,2,2,2,2,2,2,2,1,2,2,3
오상현,2,2,1,0,1,1,1,0,2,1,0
오스트리아,0,2,2,2,2,2,0,0,3,4,0
오하임앤컴퍼니,2,1,1,1,4,0,1,2,0,2,2
오후,0,1,3,0,2,0,0,0,0,1,1
옥사이드,1,2,1,1,2,4,3,0,3,1,1
올라,1,3,2,1,2,1,0,2,1,2,0
올레드,2,1,4,1,3,4,10,3,2,4,4
올해,7,7,2,3,6,3,2,5,3,4,3
우크라이나,3,1,2,1,3,0,0,1,1,2,1
우크라이나전쟁,3,1,2,1,3,0,0,1,1,2,1
운전자,3,1,5,3,1,2,0,1,3,5,1
원에서,3,4,0,1,2,0,0,1,1,1,1
원으로,3,4,0,1,2,0,0,1,1,1,1
위기,4,6,4,2,1,4,5,0,6,1,2
위한,2,1,2,2,3,1,0,2,1,3,0
위해,1,1,1,0,2,1,3,0,0,1,4
위협,3,2,3,2,2,2,1,2,1,5,1
유니셈,2,5,2,2,1,3,1,1,3,2,2
유럽,3,1,2,1,3,0,0,1,1,2,1
유튜브,1,0,3,1,2,0,0,4,0,4,0
응급의료,2,2,2,2,3,1,0,3,1,2,1
의대생,4,2,0,2,4,1,0,2,1,2,0
의료,4,2,0,2,4,1,0,2,1,2,0
의심,1,1,1,3,3,3,1,2,1,3,0
이날,3,3,3,2,4,3,0,3,2,2,0
이노테크,3,4,0,1,2,0,0,1,1,1,1
이더리움,1,3,2,1,2,1,0,2,1,2,0
이러한,3,1,5,3,1,2,0,1,3,5,1
이론,1,0,0,2,2,1,0,1,0,1,0
이를,2,1,2,2,3,0,0,2,1,4,0
이번,10,8,9,8,13,7,2,8,10,11,2
이슈,2,2,2,2,2,2,2,1,2,2,3
이후,2,3,4,1,4,4,1,1,3,3,1
인공지능,4,3,2,2,4,3,2,4,2,3,2
인수한,2,1,1,1,4,0,1,2,0,2,2
인재,5,4,3,2,4,3,1,2,1,2,2
인텔,4,4,5,5,6,5,1,5,4,5,1
인텔에,3,3,3,2,4,3,0,3,2,2,0
인하,6,8,5,2,8,4,4,4,4,4,3
일반,2,1,1,3,4,4,1,2,1,2,0
일정,1,0,3,1,2,0,0,4,0,4,0
입찰,0,1,3,0,2,0,0,0,0,1,1
잇는,4,2,0,2,4,1,0,2,1,2,0
있는,12,6,10,11,14,5,2,9,7,16,4
있다,3,2,5,2,6,4,4,6,2,6,2
있다.,51,52,51,43,62,53,43,33,46,59,34
있다고,2,1,2,2,3,0,0,2,1,4,0
있도록,2,2,1,0,1,1,1,0,2,1,0
있으며,4,8,4,6,6,6,3,3,7,8,4
자금,1,1,1,0,2,1,3,0,0,1,4
자동주행,3,1,5,3,1,2,0,1,3,5,1
자동차,3,1,5,3,1,2,0,1,3,5,1
자동화,2,1,1,2,3,1,0,1,3,4,0
자산,3,2,3,2,2,2,1,2,1,5,1
자이체프,2,1,2,2,3,0,0,2,1,4,0
작가,2,2,4,2,5,4,10,2,3,4,4
작업,3,1,4,3,5,1,0,5,3,8,0
작품,2,2,4,2,5,4,10,2,3,4,4
장관,2,1,2,1,3,0,0,2,1,1,1
장비,8,14,5,4,5,6,2,2,9,5,5
장시간,0,2,1,3,1,3,1,0,4,4,0
재계,5,4,3,2,4,3,1,2,1,2,2
재무,4,6,4,2,1,4,5,0,6,1,2
재편,4,1,3,2,4,2,5,3,1,3,1
적응형,3,1,5,3,1,2,0,1,3,5,1
전날,1,2,1,2,3,0,0,3,1,1,0
전날인,4,3,2,2,4,3,2,4,2,3,2
전략,3,3,2,2,2,1,3,1,3,3,2
전력시장,2,2,2,1,4,1,0,2,0,2,0
전망,3,4,2,1,4,2,0,3,2,2,1
전시,2,1,5,2,4,6,15,4,3,5,6
전용,0,2,2,2,2,2,0,0,3,4,0
전일,1,3,2,1,2,1,0,2,1,2,0
전장보다,1,2,1,2,3,0,0,3,1,1,0
전쟁,3,1,2,1,3,0,0,1,1,2,1
전파인증,3,2,1,2,4,3,0,3,2,2,0
정부,2,2,2,1,4,1,0,2,0,2,0
정제,2,2,1,0,1,1,1,0,2,1,0
제공한다.,1,1,1,3,3,3,1,2,1,3,0
제미나이,1,0,3,1,2,0,0,4,0,4,0
제품,5,5,7,10,10,8,1,7,5,10,4
조성,2,1,2,2,3,1,0,2,1,3,0
조직,4,1,3,2,4,2,5,3,1,3,1
종목,1,3,2,1,2,1,0,2,1,2,0
주가,7,9,6,5,11,5,0,9,5,5,1
주사율,2,1,1,3,4,4,1,2,1,2,0
주요,3,7,3,4,4,3,1,4,4,3,2
주제로,1,0,0,2,2,1,0,1,0,1,0
주행,0,4,3,5,3,5,1,0,7,8,0
준비,2,1,2,1,3,0,0,2,1,1,1
중국,7,3,4,4,8,5,5,6,3,5,1
중심,3,2,1,2,4,0,0,2,1,2,1
증설,1,2,1,1,0,1,2,0,3,0,1
지급,1,1,1,0,2,1,3,0,0,1,4
지난,12,7,3,7,16,4,1,9,4,8,3
지분,2,1,1,1,4,0,1,2,0,2,2
지수,1,2,1,2,3,0,0,3,1,1,0
지스타,4,3,2,2,4,3,2,4,2,3,2
지원,12,10,3,5,9,5,8,4,8,7,3
지원사업,4,2,0,2,4,1,0,2,1,2,0
지원하고,1,1,1,0,2,1,3,0,0,1,4
지원했다.,3,3,2,2,2,1,3,1,3,3,2
지포스,1,1,2,3,2,2,1,2,2,3,1
직접,3,3,0,1,2,2,4,1,2,1,1
진행할,3,4,0,1,2,0,0,1,1,1,1
질적연구,1,0,0,2,2,1,0,1,0,1,0
질환,2,2,2,2,3,1,0,3,1,2,1
집중,4,6,4,2,1,4,5,0,6,1,2
차량,3,1,5,3,1,2,0,1,3,5,1
창업,3,2,1,2,4,0,0,2,1,2,1
창업보육센터,2,2,1,0,1,1,1,0,2,1,0
채널Who,1,2,1,1,0,1,2,0,3,0,1
채용,5,4,3,2,4,3,1,2,1,2,2
청년,8,6,4,4,8,3,1,4,2,4,3
체납자,3,3,0,1,2,2,4,1,2,1,1
체질,1,2,1,1,0,1,2,0,3,0,1
초기,3,2,1,2,4,3,0,3,2,2,0
총리,3,1,2,1,3,0,0,1,1,2,1
촬영,1,0,0,1,2,0,0,2,0,1,0
최고치,1,2,1,2,3,0,0,3,1,1,0
최주선,4,6,4,2,1,4,5,0,6,1,2
최태훈,0,3,1,0,1,1,1,0,1,1,0
추석,1,1,1,0,2,1,3,0,0,1,4
추진,3,3,0,1,2,2,4,1,2,1,1
출시,3,2,2,2,4,3,0,3,2,3,0
출하량,2,2,2,1,4,4,4,2,2,2,2
충남교육청,2,1,2,2,3,1,0,2,1,3,0
충북보과대,2,2,1,0,1,1,1,0,2,1,0
치어리더,2,2,2,2,2,2,2,1,2,2,3
친환경,3,5,3,1,2,3,1,0,5,2,2
칠러,2,5,2,2,1,3,1,1,3,2,2
캐즘,1,2,1,1,0,1,2,0,3,0,1
캠퍼스타운,3,2,1,2,4,0,0,2,1,2,1
커세어,1,1,2,3,2,2,1,2,2,3,1
컴포트,0,2,2,2,2,2,0,0,3,4,0
컴퓨팅,3,1,5,3,1,2,0,1,3,5,1
코너스톤스,2,1,1,1,4,0,1,2,0,2,2
코어,1,2,4,5,4,3,0,2,1,5,3
코파일럿+,1,2,4,5,4,3,0,2,1,5,3
콘텐츠,2,2,1,1,2,4,1,1,3,2,0
퀄컴,1,2,4,5,4,3,0,2,1,5,3
크라우드스트라이크,2,1,2,2,3,0,0,2,1,4,0
크롬,1,0,3,1,2,0,0,4,0,4,0
크롬북,2,1,2,2,3,1,0,2,1,3,0
크롬에,1,0,3,1,2,0,0,4,0,4,0
클라우드,3,2,3,2,2,2,1,2,1,5,1
클래시스,0,3,1,0,1,1,1,0,1,1,0
키오스크,2,2,2,2,3,1,0,3,1,2,1
키웨스트,2,1,1,1,4,0,1,2,0,2,2
탐지,3,2,3,2,2,2,1,2,1,5,1
탑재,0,0,1,0,0,0,0,0,0,1,0
탑재해,1,1,1,3,3,3,1,2,1,3,0
태양광,2,2,2,1,4,1,0,2,0,2,0
테더,1,3,2,1,2,1,0,2,1,2,0
테스트,2,5,2,2,1,3,1,1,3,2,2
통합,3,2,3,2,2,2,1,2,1,5,1
통해,9,12,11,10,10,11,11,5,15,15,7
투자,7,10,8,4,7,7,3,5,6,5,1
투자원정대,0,3,1,0,1,1,1,0,1,1,0
트럼프,3,1,2,1,3,0,0,1,1,2,1
티맵,4,3,2,2,4,3,2,4,2,3,2
파운드리,3,3,3,2,4,3,0,3,2,2,0
파트너,0,1,2,2,3,4,10,1,3,2,4
파트너들,0,0,1,1,1,2,5,1,1,1,2
파트너사,3,3,2,2,2,1,3,1,3,3,2
파트너십,0,0,1,0,0,2,5,1,1,1,2
패널,3,4,3,2,6,8,7,2,5,3,3
퍼펙트,0,0,1,0,0,2,5,1,1,1,2
퍼포먼스,0,2,2,2,2,2,0,0,3,4,0
포스트휴먼,1,0,0,2,2,1,0,1,0,1,0
폭발,2,2,2,2,2,2,2,1,2,2,3
폭스바겐,0,2,2,2,2,2,0,0,3,4,0
푸틴,3,1,2,1,3,0,0,1,1,2,1
품질,3,3,2,2,2,1,3,1,3,3,2
프레데터,1,1,2,3,2,2,1,2,2,3,1
프로,6,5,4,5,10,12,6,5,6,6,2
프로그램,1,0,0,2,2,1,0,1,0,1,0
프로세서,1,2,4,5,4,3,0,2,1,5,3
프로젝트,0,1,1,1,2,2,5,0,2,1,2
프리미엄,4,1,3,2,4,2,5,3,1,3,1
플래그십,2,1,1,3,4,4,1,2,1,2,0
플랫폼,15,8,12,10,17,9,7,11,10,19,3
플랫폼에,3,2,3,2,2,2,1,2,1,5,1
필요,3,3,0,1,2,2,4,1,2,1,1
하락했다.,1,2,1,2,3,0,0,3,1,1,0
학교,2,1,2,2,3,1,0,2,1,3,0
학생,4,2,0,2,4,1,0,2,1,2,0
한국,1,2,1,1,2,4,3,0,3,1,1
한국레노버,2,1,2,2,3,1,0,2,1,3,0
한다.,3,2,3,2,2,2,1,2,1,5,1
함께,2,3,3,5,4,4,1,2,5,7,0
해트트릭,2,2,2,2,2,2,2,1,2,2,3
했다.,4,2,0,2,4,1,0,2,1,2,0
행사,2,1,2,1,3,0,0,2,1,1,1
향후,5,4,3,2,4,3,1,2,1,2,2
헝가리,3,4,3,1,1,3,3,0,3,1,1
혁신,6,5,1,3,6,2,4,3,3,3,2
현대,2,2,5,3,6,6,15,3,4,5,6
현장,3,2,2,3,5,1,0,5,1,3,1
협력,2,2,1,0,1,1,1,0,2,1,0
협력사,4,4,3,2,4,2,6,1,3,4,6
협력사에,1,1,1,0,2,1,3,0,0,1,4
협약,0,1,1,1,2,2,5,0,2,1,2
협업,2,1,2,3,4,3,5,2,4,5,2
화면,2,1,1,3,4,4,1,2,1,2,0
확대,5,4,3,2,4,3,1,2,1,2,2
환경,2,1,2,2,3,1,0,2,1,3,0
환경시험,3,4,0,1,2,0,0,1,1,1,1
환자,2,2,2,2,3,1,0,3,1,2,1
활동,1,0,3,1,2,0,0,4,0,4,0
회장,5,4,3,2,4,3,1,2,1,2,2
